fight_date,fighter_red,fighter_blue,winner,red_age,blue_age,red_height_cm,blue_height_cm,red_reach_cm,blue_reach_cm,red_wins,blue_wins,red_losses,blue_losses,red_sig_str_acc,blue_sig_str_acc,red_takedown_acc,blue_takedown_acc,red_stance,blue_stance,target_red_win,age_diff,age_sum,height_cm_diff,height_cm_sum,reach_cm_diff,reach_cm_sum,wins_diff,wins_sum,losses_diff,losses_sum,sig_str_acc_diff,sig_str_acc_sum,takedown_acc_diff,takedown_acc_sum,red_win_rate,blue_win_rate,win_rate_diff,same_stance,red_stance_Open Stance,red_stance_Orthodox,red_stance_Sideways,red_stance_Southpaw,red_stance_Switch,red_stance_Unknown,blue_stance_Open Stance,blue_stance_Orthodox,blue_stance_Sideways,blue_stance_Southpaw,blue_stance_Switch,blue_stance_Unknown,fight_month,fight_year
2004-08-21,Joe Riggs,Joe Doerksen,red,21.91,26.87,182.88,182.88,177.8,190.5,44,51,17,16,0.51,0.42,0.55,0.33,Southpaw,Orthodox,1,-4.960000000000001,48.78,0.0,365.76,-12.699999999999989,368.3,-7,95,1,33,0.09000000000000002,0.9299999999999999,0.22000000000000003,0.8800000000000001,0.7096774193548387,0.75,-0.040322580645161255,0,0,0,0,1,0,0,0,1,0,0,0,0,8,2004
2004-08-21,David Terrell,Matt Lindland,red,26.61,34.26,185.42,182.88,,187.96,6,22,2,9,0.63,0.5,0.5,0.48,Southpaw,Southpaw,1,-7.649999999999999,60.87,2.539999999999992,368.29999999999995,,,-16,28,-7,11,0.13,1.13,0.020000000000000018,0.98,0.6666666666666666,0.6875,-0.02083333333333337,1,0,0,0,1,0,0,0,0,0,1,0,0,8,2004
2004-08-21,Chuck Liddell,Vernon White,red,34.68,32.72,187.96,182.88,193.04,,21,26,8,33,0.35,0.38,0.75,0.28,Orthodox,Southpaw,1,1.9600000000000009,67.4,5.0800000000000125,370.84000000000003,,,-5,47,-25,41,-0.030000000000000027,0.73,0.47,1.03,0.7,0.43333333333333335,0.2666666666666666,0,0,1,0,0,0,0,0,0,0,1,0,0,8,2004
2004-08-21,Justin Eilers,Mike Kyle,red,26.15,24.39,185.42,193.04,,195.58,19,22,7,14,0.43,0.51,0.25,0.62,Orthodox,Orthodox,1,1.759999999999998,50.54,-7.6200000000000045,378.46,,,-3,41,-7,21,-0.08000000000000002,0.94,-0.37,0.87,0.7037037037037037,0.5945945945945946,0.10910910910910909,1,0,1,0,0,0,0,0,1,0,0,0,0,8,2004
2004-08-21,Yves Edwards,Josh Thomson,red,27.89,25.92,175.26,177.8,185.42,180.34,42,22,22,9,0.42,0.47,0.53,0.39,Southpaw,Orthodox,1,1.9699999999999989,53.81,-2.5400000000000205,353.06,5.079999999999984,365.76,20,64,13,31,-0.04999999999999999,0.8899999999999999,0.14,0.92,0.6461538461538462,0.6875,-0.04134615384615381,0,0,0,0,1,0,0,0,1,0,0,0,0,8,2004
2004-10-22,Ivan Salaverry,Tony Fryklund,red,33.78,33.58,182.88,182.88,,,14,14,9,9,0.47,0.39,0.18,0.0,Orthodox,Orthodox,1,0.20000000000000284,67.36,0.0,365.76,,,0,28,0,18,0.07999999999999996,0.86,0.18,0.18,0.5833333333333334,0.5833333333333334,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2004
2004-10-22,Matt Hughes,Georges St-Pierre,red,31.03,23.43,175.26,180.34,185.42,193.04,45,26,9,2,0.53,0.53,0.5,0.74,Switch,Orthodox,1,7.600000000000001,54.46,-5.0800000000000125,355.6,-7.6200000000000045,378.46,19,71,7,11,0.0,1.06,-0.24,1.24,0.8181818181818182,0.896551724137931,-0.07836990595611282,0,0,0,0,0,1,0,0,1,0,0,0,0,10,2004
2004-10-22,Tito Ortiz,Patrick Cote,red,29.75,24.65,190.5,180.34,187.96,190.5,19,23,12,11,0.46,0.48,0.35,0.2,Orthodox,Orthodox,1,5.100000000000001,54.4,10.159999999999997,370.84000000000003,-2.539999999999992,378.46000000000004,-4,42,1,23,-0.019999999999999962,0.94,0.14999999999999997,0.55,0.59375,0.6571428571428571,-0.06339285714285714,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2004
2004-10-22,Rich Franklin,Jorge Rivera,red,30.05,32.65,185.42,185.42,193.04,185.42,29,20,7,9,0.44,0.48,0.66,0.5,Southpaw,Orthodox,1,-2.599999999999998,62.7,0.0,370.84,7.6200000000000045,378.46,9,49,-2,16,-0.03999999999999998,0.9199999999999999,0.16000000000000003,1.1600000000000001,0.7837837837837838,0.6666666666666666,0.11711711711711714,0,0,0,0,1,0,0,0,1,0,0,0,0,10,2004
2004-10-22,Frank Trigg,Renato Verissimo,red,32.46,31.22,175.26,185.42,180.34,,21,7,9,5,0.46,0.48,0.47,0.3,Southpaw,Orthodox,1,1.240000000000002,63.68,-10.159999999999997,360.67999999999995,,,14,28,4,14,-0.019999999999999962,0.94,0.16999999999999998,0.77,0.6774193548387096,0.5384615384615384,0.1389578163771712,0,0,0,0,1,0,0,0,1,0,0,0,0,10,2004
2004-10-22,Evan Tanner,Robbie Lawler,red,33.69,22.59,182.88,180.34,187.96,187.96,32,30,8,16,0.59,0.47,0.43,0.64,Orthodox,Southpaw,1,11.099999999999998,56.28,2.539999999999992,363.22,0.0,375.92,2,62,-8,24,0.12,1.06,-0.21000000000000002,1.07,0.7804878048780488,0.6382978723404256,0.14218993253762324,0,0,1,0,0,0,0,0,0,0,1,0,0,10,2004
2004-10-22,Travis Lutter,Marvin Eastman,red,31.45,33.37,180.34,175.26,190.5,185.42,10,18,6,15,0.32,0.35,0.24,0.33,Orthodox,Orthodox,1,-1.9199999999999982,64.82,5.0800000000000125,355.6,5.0800000000000125,375.91999999999996,-8,28,-9,21,-0.02999999999999997,0.6699999999999999,-0.09000000000000002,0.5700000000000001,0.5882352941176471,0.5294117647058824,0.05882352941176472,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2004
2005-02-05,Paul Buentello,Justin Eilers,red,31.06,26.61,187.96,185.42,195.58,,35,19,17,7,0.45,0.43,0.33,0.25,Orthodox,Orthodox,1,4.449999999999999,57.67,2.5400000000000205,373.38,,,16,54,10,24,0.020000000000000018,0.88,0.08000000000000002,0.5800000000000001,0.660377358490566,0.7037037037037037,-0.04332634521313772,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2005
2005-02-05,Evan Tanner,David Terrell,red,33.98,27.07,182.88,185.42,187.96,,32,6,8,2,0.59,0.63,0.43,0.5,Orthodox,Southpaw,1,6.909999999999997,61.05,-2.539999999999992,368.29999999999995,,,26,38,6,10,-0.040000000000000036,1.22,-0.07,0.9299999999999999,0.7804878048780488,0.6666666666666666,0.11382113821138218,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2005
2005-02-05,Pete Sell,Phil Baroni,red,22.51,28.81,180.34,175.26,190.5,182.88,10,15,7,18,0.42,0.45,0.21,0.47,Orthodox,Orthodox,1,-6.299999999999997,51.32,5.0800000000000125,355.6,7.6200000000000045,373.38,-5,25,-11,25,-0.030000000000000027,0.87,-0.26,0.6799999999999999,0.5555555555555556,0.4411764705882353,0.1143790849673203,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2005
2005-02-05,Andrei Arlovski,Tim Sylvia,red,26.0,28.92,190.5,203.2,195.58,203.2,34,31,24,10,0.45,0.41,0.35,1.0,Orthodox,Orthodox,1,-2.9200000000000017,54.92,-12.699999999999989,393.7,-7.619999999999976,398.78,3,65,14,34,0.040000000000000036,0.86,-0.65,1.35,0.576271186440678,0.7380952380952381,-0.16182405165456015,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2005
2005-02-05,Tito Ortiz,Vitor Belfort,red,30.04,27.85,190.5,182.88,187.96,187.96,19,26,12,14,0.46,0.46,0.35,0.6,Orthodox,Southpaw,1,2.1899999999999977,57.89,7.6200000000000045,373.38,0.0,375.92,-7,45,-2,26,0.0,0.92,-0.25,0.95,0.59375,0.6341463414634146,-0.04039634146341464,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2005
2005-02-05,David Loiseau,Gideon Ray,red,25.14,31.7,182.88,177.8,193.04,,23,17,11,15,0.44,0.4,0.42,1.0,Orthodox,Southpaw,1,-6.559999999999999,56.84,5.079999999999984,360.68,,,6,40,-4,26,0.03999999999999998,0.8400000000000001,-0.5800000000000001,1.42,0.6571428571428571,0.5151515151515151,0.141991341991342,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2005
2005-02-05,Karo Parisyan,Chris Lytle,red,22.44,30.47,177.8,180.34,182.88,172.72,24,31,11,18,0.41,0.45,0.59,0.55,Orthodox,Orthodox,1,-8.029999999999998,52.91,-2.539999999999992,358.14,10.159999999999997,355.6,-7,55,-7,29,-0.040000000000000036,0.86,0.039999999999999925,1.1400000000000001,0.6666666666666666,0.62,0.046666666666666634,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2005
2005-02-05,Mike Kyle,James Irvin,red,24.85,26.4,193.04,187.96,195.58,190.5,22,17,14,10,0.51,0.48,0.62,0.0,Orthodox,Orthodox,1,-1.5499999999999972,51.25,5.079999999999984,381.0,5.0800000000000125,386.08000000000004,5,39,4,24,0.030000000000000027,0.99,0.62,0.62,0.5945945945945946,0.6071428571428571,-0.012548262548262468,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2005
2005-02-05,Nick Diaz,Drew Fickett,red,21.51,25.15,185.42,177.8,193.04,177.8,26,42,10,21,0.42,0.41,0.32,0.35,Southpaw,Orthodox,1,-3.639999999999997,46.66,7.619999999999976,363.22,15.23999999999998,370.84000000000003,-16,68,-11,31,0.010000000000000009,0.83,-0.02999999999999997,0.6699999999999999,0.7027027027027027,0.65625,0.04645270270270274,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2005
2005-04-09,Forrest Griffin,Stephan Bonnar,red,26.07,28.01,190.5,193.04,195.58,200.66,19,15,7,9,0.36,0.38,0.48,0.4,Orthodox,Orthodox,1,-1.9400000000000013,54.08,-2.539999999999992,383.53999999999996,-5.079999999999984,396.24,4,34,-2,16,-0.020000000000000018,0.74,0.07999999999999996,0.88,0.7037037037037037,0.6,0.10370370370370374,1,0,1,0,0,0,0,0,1,0,0,0,0,4,2005
2005-04-09,Diego Sanchez,Kenny Florian,red,23.27,28.87,177.8,177.8,182.88,187.96,31,14,13,6,0.37,0.4,0.24,0.33,Southpaw,Southpaw,1,-5.600000000000001,52.14,0.0,355.6,-5.0800000000000125,370.84000000000003,17,45,7,19,-0.030000000000000027,0.77,-0.09000000000000002,0.5700000000000001,0.6888888888888889,0.6666666666666666,0.022222222222222254,1,0,0,0,1,0,0,0,0,0,1,0,0,4,2005
2005-04-09,Sam Hoger,Bobby Southworth,red,24.78,35.31,187.96,187.96,,,10,10,4,6,0.25,0.39,0.38,0.78,Orthodox,Orthodox,1,-10.530000000000001,60.09,0.0,375.92,,,0,20,-2,10,-0.14,0.64,-0.4,1.1600000000000001,0.6666666666666666,0.5882352941176471,0.07843137254901955,1,0,1,0,0,0,0,0,1,0,0,0,0,4,2005
2005-04-09,Rich Franklin,Ken Shamrock,red,30.51,41.16,185.42,185.42,193.04,182.88,29,28,7,17,0.44,0.46,0.66,0.6,Southpaw,Orthodox,1,-10.649999999999995,71.67,0.0,370.84,10.159999999999997,375.91999999999996,1,57,-10,24,-0.020000000000000018,0.9,0.06000000000000005,1.26,0.7837837837837838,0.6086956521739131,0.1750881316098707,0,0,0,0,1,0,0,0,1,0,0,0,0,4,2005
2005-04-09,Josh Koscheck,Chris Sanford,red,27.36,37.08,177.8,180.34,185.42,,17,5,11,1,0.36,0.5,0.48,0.0,Orthodox,Orthodox,1,-9.719999999999999,64.44,-2.539999999999992,358.14,,,12,22,10,12,-0.14,0.86,0.48,0.48,0.5862068965517241,0.7142857142857143,-0.1280788177339902,1,0,1,0,0,0,0,0,1,0,0,0,0,4,2005
2005-04-09,Alex Karalexis,Josh Rafferty,red,27.55,24.25,172.72,182.88,167.64,,10,9,6,8,0.42,0.33,0.45,0.0,Orthodox,Orthodox,1,3.3000000000000007,51.8,-10.159999999999997,355.6,,,1,19,-2,14,0.08999999999999997,0.75,0.45,0.45,0.5882352941176471,0.5,0.08823529411764708,1,0,1,0,0,0,0,0,1,0,0,0,0,4,2005
2005-04-09,Mike Swick,Alex Schoenauer,red,25.81,28.93,185.42,190.5,195.58,,15,15,6,10,0.37,0.4,0.5,0.0,Orthodox,Orthodox,1,-3.120000000000001,54.739999999999995,-5.0800000000000125,375.91999999999996,,,0,30,-4,16,-0.030000000000000027,0.77,0.5,0.5,0.6818181818181818,0.5769230769230769,0.1048951048951049,1,0,1,0,0,0,0,0,1,0,0,0,0,4,2005
2005-04-09,Nate Quarry,Lodune Sincaid,red,33.06,31.92,182.88,175.26,182.88,,12,15,4,9,0.44,0.42,0.33,0.0,Open Stance,Orthodox,1,1.1400000000000006,64.98,7.6200000000000045,358.14,,,-3,27,-5,13,0.020000000000000018,0.86,0.33,0.33,0.7058823529411765,0.6,0.10588235294117654,0,1,0,0,0,0,0,0,1,0,0,0,0,4,2005
2005-04-09,Chris Leben,Jason Thacker,red,24.72,29.64,180.34,177.8,185.42,,22,0,11,1,0.42,0.33,0.41,0.0,Southpaw,Orthodox,1,-4.920000000000002,54.36,2.539999999999992,358.14,,,22,22,10,12,0.08999999999999997,0.75,0.41,0.41,0.6470588235294118,0.0,0.6470588235294118,0,0,0,0,1,0,0,0,1,0,0,0,0,4,2005
2005-04-16,Renato Sobral,Travis Wiuff,red,29.61,27.09,185.42,190.5,190.5,,37,75,11,21,0.45,0.3,0.42,0.57,Orthodox,Orthodox,1,2.5199999999999996,56.7,-5.0800000000000125,375.91999999999996,,,-38,112,-10,32,0.15000000000000002,0.75,-0.14999999999999997,0.99,0.7551020408163265,0.7731958762886598,-0.01809383547233334,1,0,1,0,0,0,0,0,1,0,0,0,0,4,2005
2005-04-16,Matt Hughes,Frank Trigg,red,31.51,32.94,175.26,175.26,185.42,180.34,45,21,9,9,0.53,0.46,0.5,0.47,Switch,Southpaw,1,-1.4299999999999962,64.45,0.0,350.52,5.079999999999984,365.76,24,66,0,18,0.07,0.99,0.030000000000000027,0.97,0.8181818181818182,0.6774193548387096,0.1407624633431086,0,0,0,0,0,1,0,0,0,0,1,0,0,4,2005
2005-04-16,Matt Lindland,Travis Lutter,red,34.92,31.93,182.88,180.34,187.96,190.5,22,10,9,6,0.5,0.32,0.48,0.24,Southpaw,Orthodox,1,2.990000000000002,66.85,2.539999999999992,363.22,-2.539999999999992,378.46000000000004,12,32,3,15,0.18,0.8200000000000001,0.24,0.72,0.6875,0.5882352941176471,0.09926470588235292,0,0,0,0,1,0,0,0,1,0,0,0,0,4,2005
2005-04-16,Ivan Salaverry,Joe Riggs,red,34.26,22.56,182.88,182.88,,177.8,14,44,9,17,0.47,0.51,0.18,0.55,Orthodox,Southpaw,1,11.7,56.81999999999999,0.0,365.76,,,-30,58,-8,26,-0.040000000000000036,0.98,-0.37000000000000005,0.73,0.5833333333333334,0.7096774193548387,-0.12634408602150538,0,0,1,0,0,0,0,0,0,0,1,0,0,4,2005
2005-04-16,Georges St-Pierre,Jason Miller,red,23.91,24.31,180.34,185.42,193.04,,26,23,2,10,0.53,0.43,0.74,0.28,Orthodox,Orthodox,1,-0.3999999999999986,48.22,-5.079999999999984,365.76,,,3,49,-8,12,0.10000000000000003,0.96,0.45999999999999996,1.02,0.896551724137931,0.6764705882352942,0.2200811359026369,1,0,1,0,0,0,0,0,1,0,0,0,0,4,2005
2005-04-16,Mike van Arsdale,John Marsh,red,39.82,34.58,187.96,182.88,,,8,8,5,7,0.41,0.42,0.14,1.0,Switch,Orthodox,1,5.240000000000002,74.4,5.0800000000000125,370.84000000000003,,,0,16,-2,12,-0.010000000000000009,0.83,-0.86,1.1400000000000001,0.5714285714285714,0.5,0.0714285714285714,0,0,0,0,0,1,0,0,1,0,0,0,0,4,2005
2005-04-16,Chuck Liddell,Randy Couture,red,35.33,41.82,187.96,185.42,193.04,190.5,21,19,8,11,0.35,0.57,0.75,0.46,Orthodox,Orthodox,1,-6.490000000000002,77.15,2.5400000000000205,373.38,2.539999999999992,383.53999999999996,2,40,-3,19,-0.21999999999999997,0.9199999999999999,0.29,1.21,0.7,0.6129032258064516,0.08709677419354833,1,0,1,0,0,0,0,0,1,0,0,0,0,4,2005
2005-04-16,Joe Doerksen,Patrick Cote,red,27.52,25.13,182.88,180.34,190.5,190.5,51,23,16,11,0.42,0.48,0.33,0.2,Orthodox,Orthodox,1,2.3900000000000006,52.65,2.539999999999992,363.22,0.0,381.0,28,74,5,27,-0.06,0.8999999999999999,0.13,0.53,0.75,0.6571428571428571,0.09285714285714286,1,0,1,0,0,0,0,0,1,0,0,0,0,4,2005
2005-06-04,Forrest Griffin,Bill Mahood,red,26.22,38.34,190.5,190.5,195.58,,19,20,7,7,0.36,0.85,0.48,0.0,Orthodox,Orthodox,1,-12.120000000000005,64.56,0.0,381.0,,,-1,39,0,14,-0.49,1.21,0.48,0.48,0.7037037037037037,0.7142857142857143,-0.010582010582010581,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2005
2005-06-04,David Loiseau,Charles McCarthy,red,25.46,24.83,182.88,177.8,193.04,180.34,23,10,11,5,0.44,0.12,0.42,0.6,Orthodox,Orthodox,1,0.6300000000000026,50.29,5.079999999999984,360.68,12.699999999999989,373.38,13,33,6,16,0.32,0.56,-0.18,1.02,0.6571428571428571,0.625,0.03214285714285714,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2005
2005-06-04,Andrei Arlovski,Justin Eilers,red,26.33,26.93,190.5,185.42,195.58,,34,19,24,7,0.45,0.43,0.35,0.25,Orthodox,Orthodox,1,-0.6000000000000014,53.26,5.0800000000000125,375.91999999999996,,,15,53,17,31,0.020000000000000018,0.88,0.09999999999999998,0.6,0.576271186440678,0.7037037037037037,-0.12743251726302574,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2005
2005-06-04,Paul Buentello,Kevin Jordan,red,31.38,34.43,187.96,190.5,195.58,,35,11,17,9,0.45,0.4,0.33,0.0,Orthodox,Orthodox,1,-3.0500000000000007,65.81,-2.539999999999992,378.46000000000004,,,24,46,8,26,0.04999999999999999,0.8500000000000001,0.33,0.33,0.660377358490566,0.5238095238095238,0.13656783468104217,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2005
2005-06-04,Rich Franklin,Evan Tanner,red,30.66,34.31,185.42,182.88,193.04,187.96,29,32,7,8,0.44,0.59,0.66,0.43,Southpaw,Orthodox,1,-3.650000000000002,64.97,2.539999999999992,368.29999999999995,5.079999999999984,381.0,-3,61,-1,15,-0.14999999999999997,1.03,0.23000000000000004,1.09,0.7837837837837838,0.7804878048780488,0.003295978905734964,0,0,0,0,1,0,0,0,1,0,0,0,0,6,2005
2005-06-04,Nick Diaz,Koji Oishi,red,21.84,28.01,185.42,172.72,193.04,,26,25,10,10,0.42,0.09,0.32,0.0,Southpaw,Orthodox,1,-6.170000000000002,49.85,12.699999999999989,358.14,,,1,51,0,20,0.32999999999999996,0.51,0.32,0.32,0.7027027027027027,0.6944444444444444,0.008258258258258322,0,0,0,0,1,0,0,0,1,0,0,0,0,6,2005
2005-06-04,Karo Parisyan,Matt Serra,red,22.77,31.01,177.8,167.64,182.88,172.72,24,11,11,7,0.41,0.39,0.59,0.2,Orthodox,Orthodox,1,-8.240000000000002,53.78,10.160000000000025,345.44,10.159999999999997,355.6,13,35,4,18,0.019999999999999962,0.8,0.38999999999999996,0.79,0.6666666666666666,0.5789473684210527,0.08771929824561397,1,0,1,0,0,0,0,0,1,0,0,0,0,6,2005
2005-06-04,Nate Quarry,Shonie Carter,red,33.21,33.09,182.88,177.8,182.88,,12,51,4,31,0.44,0.36,0.33,0.66,Open Stance,Southpaw,1,0.11999999999999744,66.30000000000001,5.079999999999984,360.68,,,-39,63,-27,35,0.08000000000000002,0.8,-0.33,0.99,0.7058823529411765,0.6144578313253012,0.09142452161587533,0,1,0,0,0,0,0,0,0,0,1,0,0,6,2005
2005-08-06,Josh Koscheck,Pete Spratt,red,27.68,34.57,177.8,175.26,185.42,,17,25,11,23,0.36,0.48,0.48,1.0,Orthodox,Orthodox,1,-6.890000000000001,62.25,2.5400000000000205,353.06,,,-8,42,-12,34,-0.12,0.84,-0.52,1.48,0.5862068965517241,0.5102040816326531,0.07600281491907102,1,0,1,0,0,0,0,0,1,0,0,0,0,8,2005
2005-08-06,Mike Swick,Gideon Ray,red,26.13,32.19,185.42,177.8,195.58,,15,17,6,15,0.37,0.4,0.5,1.0,Orthodox,Southpaw,1,-6.059999999999999,58.31999999999999,7.619999999999976,363.22,,,-2,32,-9,21,-0.030000000000000027,0.77,-0.5,1.5,0.6818181818181818,0.5151515151515151,0.16666666666666663,0,0,1,0,0,0,0,0,0,0,1,0,0,8,2005
2005-08-06,Stephan Bonnar,Sam Hoger,red,28.34,25.11,193.04,187.96,200.66,,15,10,9,4,0.38,0.25,0.4,0.38,Orthodox,Orthodox,1,3.2300000000000004,53.45,5.079999999999984,381.0,,,5,25,5,13,0.13,0.63,0.020000000000000018,0.78,0.6,0.6666666666666666,-0.06666666666666665,1,0,1,0,0,0,0,0,1,0,0,0,0,8,2005
2005-08-06,Nate Quarry,Pete Sell,red,33.39,23.0,182.88,180.34,182.88,190.5,12,10,4,7,0.44,0.42,0.33,0.21,Open Stance,Orthodox,1,10.39,56.39,2.539999999999992,363.22,-7.6200000000000045,373.38,2,22,-3,11,0.020000000000000018,0.86,0.12000000000000002,0.54,0.7058823529411765,0.5555555555555556,0.15032679738562094,0,1,0,0,0,0,0,0,1,0,0,0,0,8,2005
2005-08-06,Nate Marquardt,Ivan Salaverry,red,26.3,34.57,182.88,182.88,187.96,,35,14,19,9,0.49,0.47,0.51,0.18,Orthodox,Orthodox,1,-8.27,60.870000000000005,0.0,365.76,,,21,49,10,28,0.020000000000000018,0.96,0.33,0.69,0.6363636363636364,0.5833333333333334,0.05303030303030298,1,0,1,0,0,0,0,0,1,0,0,0,0,8,2005
2005-08-06,Chris Leben,Patrick Cote,red,25.04,25.43,180.34,180.34,185.42,190.5,22,23,11,11,0.42,0.48,0.41,0.2,Southpaw,Orthodox,1,-0.39000000000000057,50.47,0.0,360.68,-5.0800000000000125,375.91999999999996,-1,45,0,22,-0.06,0.8999999999999999,0.20999999999999996,0.61,0.6470588235294118,0.6571428571428571,-0.010084033613445342,0,0,0,0,1,0,0,0,1,0,0,0,0,8,2005
2005-08-06,Drew Fickett,Josh Neer,red,25.65,22.37,177.8,180.34,177.8,182.88,42,36,21,16,0.41,0.46,0.35,0.34,Orthodox,Orthodox,1,3.2799999999999976,48.019999999999996,-2.539999999999992,358.14,-5.079999999999984,360.68,6,78,5,37,-0.050000000000000044,0.87,0.009999999999999953,0.69,0.65625,0.6792452830188679,-0.022995283018867885,1,0,1,0,0,0,0,0,1,0,0,0,0,8,2005
2005-08-06,Kenny Florian,Alex Karalexis,red,29.2,27.88,177.8,172.72,187.96,167.64,14,10,6,6,0.4,0.42,0.33,0.45,Southpaw,Orthodox,1,1.3200000000000003,57.08,5.0800000000000125,350.52,20.32000000000002,355.6,4,24,0,12,-0.019999999999999962,0.8200000000000001,-0.12,0.78,0.6666666666666666,0.5882352941176471,0.07843137254901955,0,0,0,0,1,0,0,0,1,0,0,0,0,8,2005
2005-08-20,Trevor Prangley,Travis Lutter,red,32.99,32.27,185.42,180.34,190.5,190.5,34,10,11,6,0.6,0.32,0.55,0.24,Orthodox,Orthodox,1,0.7199999999999989,65.26,5.079999999999984,365.76,0.0,381.0,24,44,5,17,0.27999999999999997,0.9199999999999999,0.31000000000000005,0.79,0.7391304347826086,0.5882352941176471,0.15089514066496157,1,0,1,0,0,0,0,0,1,0,0,0,0,8,2005
2005-08-20,Randy Couture,Mike van Arsdale,red,42.16,40.17,185.42,187.96,190.5,,19,8,11,5,0.57,0.41,0.46,0.14,Orthodox,Switch,1,1.9899999999999949,82.33,-2.5400000000000205,373.38,,,11,27,6,16,0.15999999999999998,0.98,0.32,0.6000000000000001,0.6129032258064516,0.5714285714285714,0.04147465437788023,0,0,1,0,0,0,0,0,0,0,0,1,0,8,2005
2005-08-20,Diego Sanchez,Brian Gassaway,red,23.64,33.03,177.8,185.42,182.88,,31,29,13,20,0.37,0.26,0.24,0.0,Southpaw,Orthodox,1,-9.39,56.67,-7.619999999999976,363.22,,,2,60,-7,33,0.10999999999999999,0.63,0.24,0.24,0.6888888888888889,0.58,0.10888888888888892,0,0,0,0,1,0,0,0,1,0,0,0,0,8,2005
2005-08-20,Tim Sylvia,Tra Telligman,red,29.46,40.53,203.2,187.96,203.2,,31,7,10,5,0.41,0.35,1.0,1.0,Orthodox,Orthodox,1,-11.07,69.99000000000001,15.23999999999998,391.15999999999997,,,24,38,5,15,0.06,0.76,0.0,2.0,0.7380952380952381,0.5384615384615384,0.1996336996336997,1,0,1,0,0,0,0,0,1,0,0,0,0,8,2005
2005-08-20,Georges St-Pierre,Frank Trigg,red,24.25,33.29,180.34,175.26,193.04,180.34,26,21,2,9,0.53,0.46,0.74,0.47,Orthodox,Southpaw,1,-9.04,57.54,5.0800000000000125,355.6,12.699999999999989,373.38,5,47,-7,11,0.07,0.99,0.27,1.21,0.896551724137931,0.6774193548387096,0.21913236929922142,0,0,1,0,0,0,0,0,0,0,1,0,0,8,2005
2005-08-20,Matt Lindland,Joe Doerksen,red,35.26,27.86,182.88,182.88,187.96,190.5,22,51,9,16,0.5,0.42,0.48,0.33,Southpaw,Orthodox,1,7.399999999999999,63.12,0.0,365.76,-2.539999999999992,378.46000000000004,-29,73,-7,25,0.08000000000000002,0.9199999999999999,0.14999999999999997,0.81,0.6875,0.75,-0.0625,0,0,0,0,1,0,0,0,1,0,0,0,0,8,2005
2005-08-20,James Irvin,Terry Martin,red,26.94,24.86,187.96,172.72,190.5,180.34,17,23,10,11,0.48,0.43,0.0,0.42,Orthodox,Orthodox,1,2.080000000000002,51.8,15.240000000000009,360.68,10.159999999999997,370.84000000000003,-6,40,-1,21,0.04999999999999999,0.9099999999999999,-0.42,0.42,0.6071428571428571,0.6571428571428571,-0.050000000000000044,1,0,1,0,0,0,0,0,1,0,0,0,0,8,2005
2005-08-20,Chuck Liddell,Jeremy Horn,red,35.67,29.99,187.96,185.42,193.04,187.96,21,91,8,22,0.35,0.39,0.75,0.38,Orthodox,Orthodox,1,5.680000000000003,65.66,2.5400000000000205,373.38,5.079999999999984,381.0,-70,112,-14,30,-0.040000000000000036,0.74,0.37,1.13,0.7,0.7982456140350878,-0.0982456140350878,1,0,1,0,0,0,0,0,1,0,0,0,0,8,2005
2005-10-03,Chris Leben,Edwin DeWees,red,25.2,23.16,180.34,185.42,185.42,,22,38,11,17,0.42,0.33,0.41,0.66,Southpaw,Orthodox,1,2.039999999999999,48.36,-5.079999999999984,365.76,,,-16,60,-6,28,0.08999999999999997,0.75,-0.25000000000000006,1.07,0.6470588235294118,0.6785714285714286,-0.031512605042016806,0,0,0,0,1,0,0,0,1,0,0,0,0,10,2005
2005-10-03,Brandon Vera,Fabiano Scherner,red,27.98,33.26,190.5,190.5,198.12,,15,11,7,10,0.56,0.31,0.53,0.33,Orthodox,Orthodox,1,-5.279999999999998,61.239999999999995,0.0,381.0,,,4,26,-3,17,0.25000000000000006,0.8700000000000001,0.2,0.8600000000000001,0.6521739130434783,0.5,0.15217391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,10,2005
