fight_date,fighter_red,fighter_blue,winner,red_age,blue_age,red_height_cm,blue_height_cm,red_reach_cm,blue_reach_cm,red_wins,blue_wins,red_losses,blue_losses,red_sig_str_acc,blue_sig_str_acc,red_takedown_acc,blue_takedown_acc,red_stance,blue_stance
2017-08-05,Alan Jouban,Niko Price,blue,35.69,27.85,182.88,182.88,185.42,193.04,17,16,7,9,0.5,0.43,0.44,0.28,Southpaw,Orthodox
2017-08-05,Randa Markos,Alexa Grasso,blue,31.99,23.99,162.56,165.1,160.02,167.64,11,16,12,5,0.43,0.41,0.28,0.35,Orthodox,Orthodox
2017-08-05,Sam Alvey,Rashad Evans,red,31.25,37.86,187.96,182.88,190.5,190.5,33,19,18,8,0.44,0.37,0.14,0.44,Southpaw,Orthodox
2017-08-05,Brad Scott,Jack Hermansson,blue,28.11,29.15,185.42,185.42,193.04,195.58,11,24,6,9,0.41,0.45,0.15,0.29,Orthodox,Orthodox
2017-08-05,Martin Bravo,Humberto Bandenay,blue,23.87,22.92,172.72,180.34,180.34,180.34,11,14,3,7,0.39,0.41,0.35,0.46,Southpaw,Southpaw
2017-08-05,Alejandro Perez,Andre Soukhamthath,red,27.92,28.78,167.64,175.26,170.18,177.8,23,13,9,8,0.35,0.44,0.22,0.53,Orthodox,Orthodox
2017-08-05,Dustin Ortiz,Hector Sandoval,red,28.61,31.05,165.1,157.48,165.1,162.56,19,14,8,4,0.44,0.52,0.36,0.25,Orthodox,Orthodox
2017-08-05,Henry Briones,Rani Yahya,blue,36.79,32.9,172.72,167.64,175.26,170.18,16,28,8,12,0.42,0.38,0.0,0.3,Orthodox,Orthodox
2017-08-05,Jose Quinonez,Diego Rivas,red,27.02,25.73,172.72,172.72,175.26,175.26,9,10,5,2,0.45,0.4,0.47,0.6,Southpaw,Orthodox
2017-08-05,Alvaro Herrera Mendoza,Jordan Rinaldi,blue,27.23,29.86,182.88,177.8,187.96,182.88,9,14,6,7,0.38,0.35,0.0,0.35,Orthodox,Orthodox
2017-08-05,Joseph Morales,Robert Sanchez,red,22.95,31.42,167.64,167.64,175.26,167.64,14,8,2,2,0.4,0.4,0.42,0.62,Switch,Orthodox
2017-07-29,Tyron Woodley,Demian Maia,red,35.31,39.73,175.26,185.42,187.96,182.88,19,28,7,11,0.48,0.43,0.4,0.24,Orthodox,Southpaw
2017-07-29,Cristiane Justino,Tonya Evinger,red,32.05,36.15,172.72,170.18,172.72,177.8,21,19,2,8,0.52,0.42,0.55,0.3,Orthodox,Orthodox
2017-07-29,Ricardo Lamas,Jason Knight,red,35.19,25.04,172.72,177.8,180.34,180.34,20,20,8,5,0.47,0.33,0.33,0.31,Orthodox,Orthodox
2017-07-29,Jimi Manuwa,Volkan Oezdemir,blue,37.44,27.86,185.42,187.96,200.66,190.5,17,20,6,8,0.54,0.48,0.18,0.29,Orthodox,Orthodox
2017-07-29,Robbie Lawler,Donald Cerrone,red,35.36,34.34,180.34,185.42,187.96,185.42,30,36,16,17,0.47,0.46,0.64,0.33,Southpaw,Orthodox
2017-07-29,Brian Ortega,Renato Moicano,red,26.43,28.19,172.72,180.34,175.26,182.88,16,20,5,7,0.37,0.48,0.25,0.41,Switch,Orthodox
2017-07-29,Aljamain Sterling,Renan Barao,red,27.99,30.49,170.18,167.64,180.34,177.8,25,34,5,9,0.52,0.36,0.3,0.41,Orthodox,Orthodox
2017-07-29,Andre Fili,Calvin Kattar,blue,27.09,29.34,180.34,180.34,187.96,182.88,25,23,12,10,0.37,0.37,0.45,0.29,Orthodox,Orthodox
2017-07-29,Eric Shelton,Jarred Brooks,blue,26.49,24.24,167.64,160.02,172.72,157.48,12,13,6,2,0.42,0.46,0.51,0.57,Orthodox,Switch
2017-07-29,Kailin Curran,Aleksandra Albu,blue,26.3,27.04,162.56,157.48,165.1,160.02,4,3,5,2,0.43,0.47,0.57,0.5,Orthodox,Orthodox
2017-07-29,Joshua Burkman,Drew Dober,blue,37.3,28.77,177.8,172.72,182.88,177.8,28,27,16,15,0.43,0.4,0.36,0.17,Orthodox,Southpaw
2017-09-02,Alexander Volkov,Stefan Struve,red,28.86,29.54,200.66,210.82,203.2,213.36,38,33,11,13,0.57,0.47,0.66,0.46,Orthodox,Orthodox
2017-09-02,Siyar Bahadurzada,Rob Wilkinson,red,33.38,25.53,180.34,190.5,185.42,203.2,24,11,8,2,0.4,0.5,0.61,0.25,Orthodox,Orthodox
2017-09-02,Marion Reneau,Talita Bernardo,red,40.2,30.5,167.64,162.56,172.72,172.72,9,6,8,4,0.41,0.42,0.63,0.22,Orthodox,Orthodox
2017-09-02,Darren Till,Bojan Velickovic,red,24.69,28.71,182.88,182.88,187.96,193.04,18,15,5,6,0.46,0.34,0.46,0.25,Southpaw,Southpaw
2017-09-02,Mairbek Taisumov,Felipe Silva,red,29.07,33.32,175.26,182.88,185.42,195.58,27,8,6,2,0.39,0.5,0.63,1.0,Orthodox,Orthodox
2017-09-02,Michel Prazeres,Mads Burnell,red,36.11,23.49,167.64,172.72,170.18,175.26,26,9,4,3,0.47,0.41,0.36,0.47,Orthodox,Orthodox
2017-09-02,Leon Edwards,Bryan Barberena,red,26.02,28.33,187.96,182.88,187.96,182.88,22,18,5,12,0.54,0.48,0.36,0.22,Southpaw,Southpaw
2017-09-02,Mike Santiago,Zabit Magomedsharipov,blue,28.1,26.51,177.8,185.42,175.26,185.42,19,18,12,1,0.49,0.48,0.5,0.56,Orthodox,Orthodox
2017-09-02,Rustam Khabilov,Desmond Green,red,30.83,27.89,172.72,177.8,185.42,185.42,24,23,4,8,0.34,0.46,0.41,0.5,Orthodox,Southpaw
2017-09-02,Francimar Barroso,Aleksandar Rakic,blue,37.51,25.57,185.42,193.04,190.5,198.12,19,14,7,5,0.52,0.5,0.24,0.23,Orthodox,Orthodox
2017-07-22,Chris Weidman,Kelvin Gastelum,red,33.1,25.74,187.96,175.26,198.12,180.34,16,20,8,10,0.45,0.42,0.42,0.34,Orthodox,Southpaw
2017-09-02,Bojan Mihajlovic,Abdul-Kerim Edilov,blue,37.43,25.77,180.34,187.96,185.42,,10,17,6,4,0.35,0.61,0.0,1.0,Orthodox,Orthodox
2017-09-02,Thibault Gouti,Andrew Holbrook,red,30.51,31.57,177.8,180.34,182.88,177.8,12,12,5,3,0.34,0.49,0.8,0.18,Orthodox,Southpaw
2017-07-22,Patrick Cummins,Gian Villante,red,36.68,31.93,187.96,190.5,193.04,193.04,10,17,7,14,0.5,0.44,0.41,0.23,Orthodox,Orthodox
2017-07-22,Jimmie Rivera,Thomas Almeida,red,28.06,25.98,162.56,170.18,172.72,177.8,23,22,5,5,0.4,0.43,0.27,0.14,Orthodox,Southpaw
2017-07-22,Dennis Bermudez,Darren Elkins,blue,30.61,33.18,167.64,177.8,167.64,180.34,17,29,9,12,0.46,0.38,0.4,0.34,Orthodox,Orthodox
2017-07-22,Lyman Good,Elizeu Zaleski dos Santos,blue,32.16,30.61,182.88,180.34,187.96,185.42,21,25,6,10,0.48,0.41,1.0,0.2,Orthodox,Orthodox
2017-07-22,Rafael Natal,Eryk Anders,blue,34.57,30.25,182.88,185.42,195.58,190.5,21,17,9,9,0.47,0.48,0.34,0.24,Orthodox,Southpaw
2017-07-22,Ryan LaFlare,Alex Oliveira,blue,33.81,29.42,185.42,180.34,187.96,193.04,14,22,3,12,0.4,0.51,0.44,0.38,Southpaw,Orthodox
2017-07-22,Kyle Bochniak,Jeremy Kennedy,blue,30.46,24.85,170.18,180.34,177.8,180.34,8,11,5,1,0.31,0.46,0.15,0.52,Orthodox,Orthodox
2017-07-22,Damian Grabowski,Chase Sherman,blue,37.19,27.68,185.42,193.04,190.5,198.12,20,16,5,12,0.36,0.45,0.0,0.5,Orthodox,Orthodox
2017-07-22,Shane Burgos,Godofredo Pepey,red,26.34,30.06,180.34,170.18,190.5,185.42,15,13,3,6,0.52,0.38,0.44,0.07,Orthodox,Orthodox
2017-07-22,Brian Kelleher,Marlon Vera,blue,30.92,24.64,167.64,172.72,167.64,177.8,24,23,16,10,0.41,0.49,0.41,0.39,Switch,Switch
2017-07-22,Timothy Johnson,Junior Albini,blue,32.36,26.35,190.5,190.5,195.58,187.96,12,14,4,6,0.45,0.51,0.24,0.37,Southpaw,Orthodox
2017-07-22,Frankie Perez,Chris Wade,blue,28.2,29.81,180.34,177.8,185.42,177.8,10,12,4,3,0.41,0.53,0.41,0.51,Orthodox,Orthodox
2017-07-16,Joanne Wood,Cynthia Calvillo,blue,31.56,30.01,167.64,162.56,165.1,162.56,17,9,8,6,0.51,0.38,0.55,0.44,Orthodox,Orthodox
2017-07-16,Gunnar Nelson,Santiago Ponzinibbio,blue,28.97,30.8,180.34,182.88,182.88,185.42,19,31,6,9,0.61,0.41,0.52,0.27,Switch,Orthodox
2017-07-16,Jack Marshman,Ryan Janes,red,27.57,35.9,182.88,190.5,185.42,193.04,23,10,10,3,0.25,0.48,0.0,1.0,Orthodox,Orthodox
2017-07-16,Stevie Ray,Paul Felder,blue,27.31,33.22,177.8,180.34,177.8,177.8,23,17,9,6,0.44,0.44,0.46,0.28,Southpaw,Orthodox
2017-07-16,James Mulheron,Justin Willis,blue,29.4,29.99,177.8,185.42,185.42,198.12,11,8,2,2,0.31,0.59,0.0,0.66,Orthodox,Southpaw
2017-07-16,Khalil Rountree Jr.,Paul Craig,red,27.38,29.63,185.42,190.5,193.04,193.04,15,17,6,10,0.4,0.45,0.0,0.18,Southpaw,Orthodox
2017-07-16,Charlie Ward,Galore Bofando,blue,36.58,35.15,180.34,180.34,,182.88,3,5,3,3,0.19,0.45,0.0,1.0,Orthodox,Switch
2017-07-16,Danny Roberts,Bobby Nash,red,30.01,27.31,185.42,182.88,187.96,187.96,18,8,8,4,0.39,0.37,0.09,0.33,Southpaw,Orthodox
2017-07-16,Alexandre Pantoja,Neil Seery,red,27.25,37.88,165.1,162.56,170.18,162.56,30,16,5,13,0.5,0.41,0.47,0.27,Orthodox,Orthodox
2017-07-16,Danny Henry,Daniel Teymur,red,29.0,29.45,182.88,165.1,185.42,175.26,12,7,4,4,0.51,0.46,0.33,0.18,Orthodox,Orthodox
2017-07-16,Brett Johns,Albert Morales,red,25.4,26.14,170.18,175.26,180.34,182.88,17,7,2,4,0.49,0.35,0.49,0.35,Orthodox,Orthodox
2017-07-16,Leslie Smith,Amanda Lemos,red,34.91,30.15,175.26,162.56,167.64,165.1,10,15,7,4,0.4,0.54,0.0,0.62,Orthodox,Southpaw
2017-07-08,Yoel Romero,Robert Whittaker,blue,40.19,26.55,182.88,182.88,185.42,185.42,13,27,5,9,0.49,0.43,0.3,0.38,Southpaw,Orthodox
2017-07-08,Daniel Omielanczuk,Curtis Blaydes,blue,34.85,26.38,182.88,193.04,187.96,203.2,19,19,8,5,0.57,0.5,0.26,0.48,Southpaw,Orthodox
2017-07-08,Fabricio Werdum,Alistair Overeem,blue,39.94,37.14,193.04,193.04,195.58,203.2,24,47,9,19,0.52,0.64,0.31,0.55,Orthodox,Orthodox
2017-07-08,Rob Font,Douglas Silva de Andrade,red,30.04,32.04,172.72,170.18,180.34,172.72,22,29,8,6,0.46,0.38,0.34,0.42,Orthodox,Orthodox
2017-07-08,Anthony Pettis,Jim Miller,red,30.44,33.86,177.8,172.72,182.88,180.34,24,38,10,19,0.47,0.42,0.5,0.45,Orthodox,Southpaw
2017-07-08,Travis Browne,Aleksei Oleinik,blue,34.98,40.05,198.12,187.96,200.66,203.2,18,60,7,17,0.41,0.48,0.68,0.46,Orthodox,Orthodox
2017-07-08,Thiago Santos,Gerald Meerschaert,red,33.5,29.56,187.96,185.42,193.04,195.58,22,37,11,20,0.48,0.45,0.33,0.3,Orthodox,Southpaw
2017-07-08,Chad Laprise,Brian Camozzi,red,30.96,26.04,177.8,187.96,180.34,198.12,13,7,4,5,0.42,0.26,0.54,0.0,Orthodox,Orthodox
2017-07-08,Trevin Giles,James Bochnovic,red,24.92,28.4,182.88,193.04,187.96,205.74,16,8,7,3,0.54,0.26,0.5,0.0,Orthodox,Orthodox
2017-07-08,Cody Stamann,Terrion Ware,red,27.66,31.27,167.64,172.72,162.56,180.34,21,17,8,9,0.46,0.32,0.37,0.22,Orthodox,Orthodox
2017-07-08,Jordan Mein,Belal Muhammad,blue,27.74,29.0,182.88,180.34,185.42,182.88,31,24,12,4,0.44,0.43,0.58,0.38,Orthodox,Orthodox
2017-07-07,Michael Johnson,Justin Gaethje,blue,31.09,28.64,177.8,180.34,185.42,177.8,25,26,19,5,0.39,0.58,0.38,0.14,Southpaw,Orthodox
2017-07-07,Marc Diakiese,Drakkar Klose,blue,24.31,29.33,177.8,175.26,185.42,177.8,17,16,7,3,0.4,0.55,0.43,0.26,Orthodox,Orthodox
2017-07-07,Dhiego Lima,Jesse Taylor,blue,28.43,34.51,187.96,182.88,190.5,185.42,17,31,9,15,0.39,0.65,0.34,0.5,Orthodox,Orthodox
2017-07-07,Jared Cannonier,Nick Roehrick,red,33.31,30.0,180.34,187.96,195.58,,18,7,9,1,0.49,0.17,0.4,0.0,Switch,Orthodox
2017-07-07,Brad Tavares,Elias Theodorou,red,29.54,29.1,185.42,185.42,187.96,190.5,21,16,12,3,0.43,0.42,0.26,0.28,Orthodox,Orthodox
2017-07-07,Jordan Johnson,Marcel Fortuna,red,28.63,31.71,187.96,185.42,200.66,187.96,10,9,0,3,0.47,0.46,0.42,0.08,Orthodox,Orthodox
2017-07-07,Angela Hill,Ashley Yoder,red,32.48,29.71,160.02,170.18,162.56,175.26,18,8,15,9,0.5,0.39,0.3,0.27,Orthodox,Southpaw
2017-07-07,James Krause,Tom Gallicchio,red,31.09,30.79,187.96,177.8,185.42,,28,19,9,10,0.49,0.26,0.18,0.11,Orthodox,Southpaw
2017-07-07,Ed Herman,CB Dollaway,blue,36.76,33.91,185.42,187.96,195.58,193.04,27,17,16,9,0.48,0.47,0.47,0.54,Orthodox,Orthodox
2017-07-07,Tecia Pennington,Juliana Lima,red,27.89,35.31,154.94,165.1,152.4,165.1,15,9,7,5,0.48,0.44,0.13,0.31,Orthodox,Orthodox
2017-07-07,Gray Maynard,Teruto Ishihara,red,38.16,25.96,175.26,170.18,177.8,175.26,13,10,7,7,0.32,0.44,0.47,0.16,Orthodox,Southpaw
2017-06-25,Michael Chiesa,Kevin Lee,blue,29.55,24.8,185.42,175.26,190.5,195.58,19,18,7,8,0.4,0.42,0.47,0.43,Southpaw,Orthodox
2017-06-25,Tim Boetsch,Johny Hendricks,red,36.41,33.79,182.88,175.26,187.96,175.26,21,18,13,8,0.5,0.45,0.34,0.46,Orthodox,Southpaw
2017-06-25,Felice Herrig,Justine Kish,red,32.77,29.2,162.56,165.1,165.1,162.56,14,7,10,4,0.37,0.48,0.28,0.33,Orthodox,Orthodox
2017-06-25,Tim Means,Alex Garcia,red,33.34,29.95,187.96,175.26,190.5,182.88,33,15,17,6,0.49,0.31,0.4,0.52,Orthodox,Orthodox
2017-06-25,Joachim Christensen,Dominick Reyes,blue,38.63,27.5,190.5,193.04,193.04,195.58,14,15,6,4,0.41,0.54,0.0,0.28,Orthodox,Southpaw
2017-06-25,BJ Penn,Dennis Siver,blue,38.53,38.45,175.26,167.64,177.8,177.8,16,23,14,11,0.48,0.32,0.55,0.32,Orthodox,Orthodox
2017-06-25,Vitor Miranda,Marvin Vettori,blue,38.29,23.76,185.42,182.88,195.58,187.96,12,19,5,9,0.45,0.45,0.55,0.45,Orthodox,Southpaw
2017-06-25,Clay Guida,Erik Koch,red,35.55,28.72,170.18,177.8,177.8,180.34,38,16,22,6,0.33,0.42,0.35,0.42,Orthodox,Southpaw
2017-06-25,Carla Esparza,Maryna Moroz,red,29.71,25.8,154.94,170.18,160.02,170.18,20,11,8,6,0.39,0.33,0.36,0.24,Orthodox,Orthodox
2017-06-25,Devin Powell,Darrell Horcher,blue,29.32,29.91,182.88,177.8,185.42,177.8,9,13,4,4,0.41,0.44,0.0,0.5,Orthodox,Southpaw
2017-06-25,Jared Gordon,Michel Quinones,red,28.8,32.51,175.26,177.8,172.72,185.42,21,8,7,3,0.55,0.29,0.32,0.0,Orthodox,Orthodox
2017-06-25,Anthony Rocco Martin,Johnny Case,red,27.54,27.99,182.88,177.8,185.42,182.88,17,22,6,6,0.37,0.38,0.27,0.45,Orthodox,Orthodox
2017-06-10,Derrick Lewis,Mark Hunt,blue,32.34,43.22,190.5,177.8,200.66,182.88,29,13,12,14,0.5,0.43,0.26,0.55,Orthodox,Orthodox
2017-06-25,Josh Stansbury,Jeremy Kimball,blue,32.6,26.48,187.96,182.88,187.96,182.88,4,15,8,8,0.54,0.46,0.0,0.2,Orthodox,Switch
2017-06-10,Derek Brunson,Daniel Kelly,red,33.43,39.61,185.42,182.88,195.58,177.8,23,13,9,4,0.47,0.38,0.33,0.34,Southpaw,Southpaw
2017-06-10,Dan Hooker,Ross Pearson,red,27.32,32.7,182.88,172.72,190.5,175.26,24,20,12,16,0.48,0.4,0.34,0.35,Switch,Orthodox
2017-06-10,Ion Cutelaba,Henrique da Silva,red,23.49,27.77,185.42,190.5,190.5,193.04,19,14,11,5,0.43,0.6,0.49,0.14,Southpaw,Orthodox
2017-06-10,Tim Elliott,Ben Nguyen,blue,30.46,28.85,170.18,165.1,167.64,165.1,22,16,13,8,0.44,0.4,0.47,0.33,Southpaw,Switch
2017-06-10,Alexander Volkanovski,Mizuto Hirota,red,28.7,36.1,167.64,170.18,180.34,170.18,27,18,4,10,0.56,0.4,0.34,0.5,Orthodox,Orthodox
2017-06-10,Damien Brown,Vinc Pichel,blue,32.46,34.55,177.8,177.8,172.72,182.88,17,14,12,5,0.38,0.46,0.27,0.51,Orthodox,Orthodox
2017-06-10,Luke Jumeau,Dominique Steele,red,29.33,29.37,180.34,177.8,182.88,187.96,13,14,5,9,0.43,0.49,1.0,0.42,Orthodox,Orthodox
2017-06-10,John Moraga,Ashkan Mokhtarian,red,33.22,31.73,167.64,167.64,167.64,170.18,19,13,7,3,0.43,0.43,0.23,0.16,Orthodox,Southpaw
2017-06-10,Kiichi Kunimoto,Zak Ottow,blue,36.11,30.47,177.8,180.34,180.34,182.88,18,17,7,7,0.44,0.36,0.2,0.29,Orthodox,Orthodox
2017-06-10,JJ Aldrich,Chan-Mi Jeon,red,24.7,19.78,165.1,165.1,170.18,,14,5,7,2,0.47,0.31,0.26,0.0,Southpaw,Orthodox
2017-06-17,Holly Holm,Bethe Correia,red,35.67,33.99,172.72,165.1,175.26,162.56,15,11,7,6,0.4,0.43,0.3,0.18,Southpaw,Orthodox
2017-06-17,Dong Hyun Kim,Colby Covington,blue,35.58,29.32,187.96,180.34,193.04,182.88,22,17,4,5,0.49,0.38,0.43,0.42,Southpaw,Orthodox
2017-06-17,Andrei Arlovski,Marcin Tybura,blue,38.37,31.6,190.5,190.5,195.58,198.12,34,27,24,10,0.45,0.48,0.35,0.33,Orthodox,Orthodox
2017-06-17,Tarec Saffiedine,Rafael Dos Anjos,blue,30.78,32.64,177.8,172.72,177.8,177.8,16,32,7,17,0.47,0.47,0.36,0.35,Switch,Southpaw
2017-06-17,Takanori Gomi,Jon Tuck,blue,38.74,32.8,170.18,180.34,177.8,185.42,35,10,14,5,0.41,0.4,0.65,0.33,Southpaw,Orthodox
2017-06-17,Cyril Asker,Walt Harris,blue,31.48,34.02,182.88,195.58,187.96,195.58,9,13,4,10,0.39,0.39,0.62,0.28,Orthodox,Southpaw
2017-06-17,Alex Caceres,Rolando Dy,red,28.99,26.85,177.8,172.72,185.42,175.26,21,9,15,7,0.49,0.37,0.68,0.2,Southpaw,Orthodox
2017-06-17,Li Jingliang,Frank Camacho,red,29.24,28.08,182.88,177.8,180.34,185.42,19,22,9,10,0.42,0.46,0.41,0.31,Orthodox,Orthodox
2017-06-17,Justin Scoggins,Yuta Sasaki,blue,25.13,27.69,170.18,177.8,167.64,180.34,11,21,5,6,0.51,0.41,0.63,0.43,Southpaw,Southpaw
2017-06-17,Kwan Ho Kwak,Russell Doane,blue,28.0,30.84,165.1,170.18,,177.8,9,15,2,8,0.41,0.4,1.0,0.45,Switch,Orthodox
2017-06-17,Naoki Inoue,Carls John De Tomas,red,20.01,20.8,175.26,165.1,180.34,180.34,11,6,1,2,0.35,0.37,0.0,0.33,Orthodox,Southpaw
2017-06-03,Jose Aldo,Max Holloway,blue,30.73,25.5,170.18,180.34,177.8,175.26,32,27,10,8,0.46,0.48,0.51,0.53,Orthodox,Orthodox
2017-06-17,Ji Yeon Kim,Lucie Pudilova,blue,27.66,23.01,170.18,172.72,182.88,170.18,9,14,7,10,0.36,0.37,0.0,0.31,Orthodox,Orthodox
2017-06-03,Claudia Gadelha,Karolina Kowalkiewicz,red,28.49,31.63,162.56,160.02,160.02,162.56,18,16,5,9,0.41,0.43,0.42,0.22,Orthodox,Orthodox
2017-06-03,Erick Silva,Yancy Medeiros,blue,32.95,29.74,182.88,177.8,187.96,190.5,19,15,9,8,0.48,0.37,0.35,0.5,Orthodox,Orthodox
2017-06-03,Paulo Costa,Oluwale Bamgbose,red,26.12,29.83,185.42,180.34,182.88,198.12,15,6,4,4,0.58,0.48,0.5,0.33,Orthodox,Switch
2017-06-03,Raphael Assuncao,Marlon Moraes,red,34.87,29.1,165.1,167.64,167.64,170.18,28,23,10,10,0.42,0.4,0.39,0.41,Orthodox,Orthodox
2017-06-03,Vitor Belfort,Nate Marquardt,red,40.17,38.12,182.88,182.88,187.96,187.96,26,35,14,19,0.46,0.49,0.6,0.51,Southpaw,Orthodox
2017-06-03,Johnny Eduardo,Matthew Lopez,blue,38.83,30.37,170.18,170.18,180.34,175.26,28,10,13,4,0.39,0.5,0.2,0.6,Orthodox,Southpaw
2017-06-03,Antonio Carlos Junior,Eric Spicely,red,27.22,30.68,187.96,185.42,200.66,185.42,11,12,5,6,0.42,0.45,0.39,0.2,Orthodox,Orthodox
2017-06-03,Iuri Alcantara,Brian Kelleher,blue,36.83,30.79,175.26,167.64,180.34,167.64,35,24,10,16,0.45,0.41,0.62,0.41,Southpaw,Switch
2017-06-03,Marco Beltran,Deiveson Figueiredo,blue,31.04,29.46,172.72,165.1,175.26,172.72,8,24,6,5,0.37,0.54,0.5,0.35,Orthodox,Orthodox
2017-06-03,Viviane Pereira,Jamie Moyle,red,23.76,28.21,154.94,154.94,160.02,165.1,13,4,2,3,0.3,0.51,1.0,0.21,Orthodox,Orthodox
2017-06-03,Luan Chagas,Jim Wallhead,red,23.96,33.22,182.88,177.8,190.5,,15,29,3,11,0.47,0.26,0.12,0.0,Orthodox,Orthodox
2017-05-13,Demian Maia,Jorge Masvidal,red,39.52,32.5,185.42,180.34,182.88,187.96,28,35,11,17,0.43,0.47,0.24,0.59,Southpaw,Orthodox
2017-05-13,Stipe Miocic,Junior Dos Santos,red,34.73,33.28,193.04,193.04,203.2,195.58,20,21,5,9,0.52,0.47,0.34,0.5,Orthodox,Orthodox
2017-05-13,Joanna Jedrzejczyk,Jessica Andrade,red,29.74,25.63,167.64,154.94,165.1,157.48,16,26,5,15,0.48,0.48,0.62,0.54,Orthodox,Orthodox
2017-05-13,Frankie Edgar,Yair Rodriguez,red,35.57,24.6,167.64,180.34,172.72,180.34,23,21,11,6,0.4,0.46,0.31,0.29,Orthodox,Orthodox
2017-05-13,Krzysztof Jotko,David Branch,blue,27.73,35.63,185.42,185.42,195.58,198.12,24,22,6,6,0.42,0.39,0.39,0.32,Southpaw,Orthodox
2017-05-13,Chase Sherman,Rashad Coulter,red,27.49,35.46,193.04,180.34,198.12,193.04,16,9,12,4,0.45,0.56,0.5,0.0,Orthodox,Orthodox
2017-05-13,Chas Skelly,Jason Knight,blue,32.01,24.83,180.34,177.8,182.88,180.34,19,20,3,5,0.4,0.33,0.34,0.31,Orthodox,Orthodox
2017-05-13,James Vick,Marco Polo Reyes,red,30.22,32.51,190.5,180.34,193.04,180.34,13,8,5,7,0.39,0.37,0.33,0.0,Orthodox,Orthodox
2017-05-13,Jessica Aguilar,Cortney Casey,blue,35.01,30.02,160.02,170.18,160.02,170.18,20,10,8,10,0.5,0.39,0.25,0.31,Orthodox,Orthodox
2017-05-13,Joachim Christensen,Gadzhimurad Antigulov,blue,38.51,30.26,190.5,180.34,193.04,177.8,14,20,6,8,0.41,0.55,0.0,0.36,Orthodox,Orthodox
2017-05-13,Gabriel Benitez,Enrique Barzola,blue,28.91,28.04,172.72,170.18,180.34,177.8,23,17,13,5,0.41,0.41,0.5,0.45,Southpaw,Orthodox
2017-05-28,Volkan Oezdemir,Misha Cirkunov,red,27.69,30.25,187.96,190.5,190.5,195.58,20,15,8,9,0.48,0.51,0.29,0.39,Orthodox,Orthodox
2017-05-28,Alexander Gustafsson,Glover Teixeira,red,30.37,37.58,195.58,187.96,200.66,193.04,18,33,8,9,0.4,0.49,0.39,0.33,Orthodox,Orthodox
2017-05-28,Peter Sobotta,Ben Saunders,red,30.38,34.12,182.88,187.96,190.5,195.58,17,22,7,13,0.4,0.5,0.32,0.4,Southpaw,Orthodox
2017-05-28,Abdul Razak Alhassan,Omari Akhmedov,blue,31.79,29.63,177.8,182.88,185.42,185.42,12,21,7,6,0.49,0.34,0.33,0.45,Orthodox,Orthodox
2017-05-28,Jack Hermansson,Alex Nicholson,red,28.96,27.07,185.42,193.04,195.58,195.58,24,7,9,4,0.45,0.43,0.29,0.0,Orthodox,Orthodox
2017-05-28,Oliver Enkamp,Nordine Taleb,blue,25.8,35.96,182.88,185.42,195.58,187.96,7,15,2,7,0.36,0.51,0.16,0.76,Switch,Orthodox
2017-05-28,Pedro Munhoz,Damian Stasiak,red,30.72,27.27,167.64,165.1,165.1,177.8,20,10,10,6,0.41,0.36,0.16,0.35,Orthodox,Orthodox
2017-05-28,Reza Madadi,Joaquim Silva,blue,38.94,28.31,180.34,172.72,185.42,175.26,14,13,6,6,0.46,0.43,0.33,0.5,Orthodox,Southpaw
2017-05-28,Trevor Smith,Chris Camozzi,red,36.39,30.52,190.5,187.96,190.5,190.5,15,24,10,13,0.55,0.44,0.32,0.19,Orthodox,Orthodox
2017-05-28,Nicholas Musoke,Bojan Velickovic,blue,31.15,28.44,182.88,182.88,190.5,193.04,13,15,5,6,0.35,0.34,0.19,0.25,Orthodox,Southpaw
2017-04-22,Cub Swanson,Artem Lobov,red,33.47,30.7,172.72,175.26,177.8,165.1,30,13,14,15,0.51,0.41,0.5,0.25,Orthodox,Southpaw
2017-05-28,Darren Till,Jessin Ayari,red,24.42,24.99,182.88,182.88,187.96,185.42,18,16,5,6,0.46,0.37,0.46,0.0,Southpaw,Orthodox
2017-05-28,Marcin Held,Damir Hadzovic,blue,25.36,30.8,175.26,175.26,180.34,177.8,23,14,7,8,0.34,0.47,0.46,0.54,Orthodox,Orthodox
2017-04-22,Ovince Saint Preux,Marcos Rogerio de Lima,red,34.04,31.82,190.5,185.42,203.2,190.5,27,22,18,10,0.47,0.57,0.36,0.45,Southpaw,Orthodox
2017-04-22,Al Iaquinta,Diego Sanchez,red,29.98,35.31,177.8,177.8,177.8,182.88,14,31,7,13,0.4,0.37,0.18,0.24,Orthodox,Southpaw
2017-04-22,John Dodson,Eddie Wineland,red,32.57,32.82,160.02,170.18,167.64,175.26,22,24,12,16,0.4,0.29,0.28,0.33,Orthodox,Orthodox
2017-04-22,Thales Leites,Sam Alvey,red,35.62,30.96,185.42,187.96,198.12,190.5,28,33,9,18,0.4,0.44,0.27,0.14,Orthodox,Southpaw
2017-04-22,Joe Lauzon,Stevie Ray,blue,32.92,27.08,177.8,177.8,180.34,177.8,28,23,16,9,0.39,0.44,0.45,0.46,Orthodox,Southpaw
2017-04-22,Jake Ellenberger,Mike Perry,blue,32.07,25.6,175.26,177.8,180.34,180.34,31,14,15,8,0.39,0.47,0.47,0.4,Orthodox,Orthodox
